code,year,op_100mil,fetched_date
A475040,2025,-586.0,2026-08-18
A012160,2022,42.3,2026-08-18
A012160,2023,11.7,2026-08-18
A012160,2024,30.7,2026-08-18
A012160,2025,-131.7,2026-08-18
A006570,2022,69.5,2026-08-18
A006570,2023,-49.3,2026-08-18
A006570,2024,-34.1,2026-08-18
A006570,2025,-95.7,2026-08-18
A083660,2022,-92.7,2026-08-18
A083660,2023,-59.1,2026-08-18
A083660,2024,-37.7,2026-08-18
A083660,2025,-56.3,2026-08-18
A298060,2022,-125.8,2026-08-18
A298060,2023,-130.0,2026-08-18
A298060,2024,-113.1,2026-08-18
A298060,2025,-45.3,2026-08-18
A199550,2022,25.1,2026-08-18
A199550,2023,44.8,2026-08-18
A199550,2024,-2.0,2026-08-18
A199550,2025,-120.4,2026-08-18
A034940,2022,-4.8,2026-08-18
A034940,2023,-68.3,2026-08-18
A034940,2024,-96.5,2026-08-18
A034940,2025,-66.0,2026-08-18
A007680,2022,178.5,2026-08-18
A007680,2023,-620.0,2026-08-18
A007680,2024,2.0,2026-08-18
A007680,2025,-137.5,2026-08-18
A365590,2022,-22.7,2026-08-18
A365590,2023,-86.1,2026-08-18
A365590,2024,-91.2,2026-08-18
A365590,2025,-117.3,2026-08-18
A016100,2022,5.0,2026-08-18
A016100,2023,-43.1,2026-08-18
A016100,2024,-29.0,2026-08-18
A016100,2025,-70.9,2026-08-18
A389680,2022,-11.1,2026-08-18
A389680,2023,1.5,2026-08-18
A389680,2024,-20.1,2026-08-18
A389680,2025,-36.5,2026-08-18
A065950,2022,63.0,2026-08-18
A065950,2023,48.5,2026-08-18
A065950,2024,21.7,2026-08-18
A065950,2025,-111.2,2026-08-18
A429270,2022,-48.5,2026-08-18
A429270,2023,-54.4,2026-08-18
A429270,2024,-62.9,2026-08-18
A429270,2025,-75.9,2026-08-18
A429270,2026,-70.0,2026-08-18
A203400,2022,-251.7,2026-08-18
A203400,2023,-312.5,2026-08-18
A203400,2024,-340.7,2026-08-18
A203400,2025,-193.7,2026-08-18
A012340,2022,-82.2,2026-08-18
A012340,2023,-110.9,2026-08-18
A012340,2024,-58.6,2026-08-18
A012340,2025,-72.3,2026-08-18
A438700,2022,-141.4,2026-08-18
A438700,2023,-113.1,2026-08-18
A438700,2024,-127.0,2026-08-18
A438700,2025,-84.9,2026-08-18
A377030,2022,-107.7,2026-08-18
A377030,2023,-165.2,2026-08-18
A377030,2024,-185.4,2026-08-18
A377030,2025,-108.6,2026-08-18
A123840,2022,-79.6,2026-08-18
A123840,2023,-91.2,2026-08-18
A123840,2024,-98.2,2026-08-18
A123840,2025,-133.8,2026-08-18
A239610,2022,-6.0,2026-08-18
A239610,2023,-46.9,2026-08-18
A239610,2024,-98.6,2026-08-18
A239610,2025,-110.5,2026-08-18
A105550,2022,-20.5,2026-08-18
A105550,2023,-48.4,2026-08-18
A105550,2024,-50.7,2026-08-18
A105550,2025,-155.4,2026-08-18
A002360,2022,8.1,2026-08-18
A002360,2023,-41.2,2026-08-18
A002360,2024,-96.9,2026-08-18
A002360,2025,-122.5,2026-08-18
A241840,2022,85.0,2026-08-18
A241840,2023,69.5,2026-08-18
A241840,2024,-35.0,2026-08-18
A241840,2025,-72.8,2026-08-18
A022220,2022,45.3,2026-08-18
A022220,2023,44.4,2026-08-18
A022220,2024,-36.9,2026-08-18
A022220,2025,-108.4,2026-08-18
A335870,2022,37.1,2026-08-18
A335870,2023,39.8,2026-08-18
A335870,2024,18.9,2026-08-18
A335870,2025,-28.0,2026-08-18
A372800,2022,-113.4,2026-08-18
A372800,2023,-63.9,2026-08-18
A372800,2024,1.7,2026-08-18
A372800,2025,-53.9,2026-08-18
A067570,2022,531.5,2026-08-18
A067570,2023,629.2,2026-08-18
A067570,2024,675.8,2026-08-18
A067570,2025,-218.7,2026-08-18
A096690,2022,3.5,2026-08-18
A096690,2023,-70.7,2026-08-18
A096690,2024,-208.1,2026-08-18
A096690,2025,-109.3,2026-08-18
A363280,2022,167.6,2026-08-18
A363280,2023,-3437.6,2026-08-18
A363280,2024,-809.1,2026-08-18
A363280,2025,-345.6,2026-08-18
A101670,2022,-38.1,2026-08-18
A101670,2023,-358.3,2026-08-18
A101670,2024,-67.9,2026-08-18
A101670,2025,-150.6,2026-08-18
A083790,2022,-230.5,2026-08-18
A083790,2023,-309.1,2026-08-18
A083790,2024,-388.1,2026-08-18
A083790,2025,-237.6,2026-08-18
A054180,2022,-115.2,2026-08-18
A054180,2023,-106.6,2026-08-18
A054180,2024,-100.5,2026-08-18
A054180,2025,-57.5,2026-08-18
A352770,2022,-107.8,2026-08-18
A352770,2023,-345.9,2026-08-18
A352770,2024,-287.1,2026-08-18
A352770,2025,-77.6,2026-08-18
A223310,2022,4.2,2026-08-18
A223310,2023,-3.6,2026-08-18
A223310,2024,-32.2,2026-08-18
A223310,2025,-74.8,2026-08-18
A195990,2022,-86.0,2026-08-18
A195990,2023,-88.1,2026-08-18
A195990,2024,-102.1,2026-08-18
A195990,2025,-92.8,2026-08-18
A060560,2022,236.5,2026-08-18
A060560,2023,397.2,2026-08-18
A060560,2024,123.1,2026-08-18
A060560,2025,-185.1,2026-08-18
A405000,2022,-173.5,2026-08-18
A405000,2023,-205.7,2026-08-18
A405000,2024,-176.6,2026-08-18
A405000,2025,-76.0,2026-08-18
A053290,2022,67.7,2026-08-18
A053290,2023,11.1,2026-08-18
A053290,2024,-10.5,2026-08-18
A053290,2025,10.7,2026-08-18
A078860,2022,-108.1,2026-08-18
A078860,2023,-63.0,2026-08-18
A078860,2024,-64.7,2026-08-18
A078860,2025,-80.2,2026-08-18
A020560,2022,5987.6,2026-08-18
A020560,2023,6199.3,2026-08-18
A020560,2024,2756.9,2026-08-18
A020560,2025,-3451.9,2026-08-18
A064800,2022,-12.0,2026-08-18
A064800,2023,-93.3,2026-08-18
A064800,2024,-261.6,2026-08-18
A064800,2025,-211.2,2026-08-18
A950220,2022,-581.8,2026-08-18
A950220,2023,-556.2,2026-08-18
A950220,2024,-400.4,2026-08-18
A950220,2025,-252.2,2026-08-18
A269620,2022,-0.4,2026-08-18
A269620,2023,-30.0,2026-08-18
A269620,2024,-18.4,2026-08-18
A269620,2025,-25.7,2026-08-18
A058450,2022,-56.1,2026-08-18
A058450,2023,-29.3,2026-08-18
A058450,2024,-65.1,2026-08-18
A058450,2025,-59.9,2026-08-18
A368600,2022,-76.4,2026-08-18
A368600,2023,-100.6,2026-08-18
A368600,2024,-32.3,2026-08-18
A368600,2025,-144.9,2026-08-18
A031860,2022,-64.7,2026-08-18
A031860,2023,-101.7,2026-08-18
A031860,2024,-61.2,2026-08-18
A031860,2025,-78.3,2026-08-18
A069920,2022,-120.8,2026-08-18
A069920,2023,-115.7,2026-08-18
A069920,2024,-105.1,2026-08-18
A069920,2025,-59.1,2026-08-18
A079950,2022,-126.8,2026-08-18
A079950,2023,-141.4,2026-08-18
A079950,2024,-108.6,2026-08-18
A079950,2025,-86.1,2026-08-18
A354200,2022,-86.0,2026-08-18
A354200,2023,-134.3,2026-08-18
A354200,2024,-125.9,2026-08-18
A354200,2025,-82.8,2026-08-18
A026150,2022,26.8,2026-08-18
A026150,2023,24.9,2026-08-18
A026150,2024,87.5,2026-08-18
A026150,2025,-316.5,2026-08-18
A355390,2022,-63.1,2026-08-18
A355390,2023,-17.9,2026-08-18
A355390,2024,-117.3,2026-08-18
A355390,2025,-133.7,2026-08-18
A005320,2022,170.3,2026-08-18
A005320,2023,-35.8,2026-08-18
A005320,2024,-43.5,2026-08-18
A005320,2025,-18.6,2026-08-18
A065420,2022,-22.7,2026-08-18
A065420,2023,-85.9,2026-08-18
A065420,2024,-36.9,2026-08-18
A065420,2025,-29.0,2026-08-18
A304840,2022,-117.0,2026-08-18
A304840,2023,-152.5,2026-08-18
A304840,2024,-86.2,2026-08-18
A304840,2025,-83.8,2026-08-18
A033170,2022,88.8,2026-08-18
A033170,2023,-150.0,2026-08-18
A033170,2024,-258.3,2026-08-18
A033170,2025,-238.3,2026-08-18
A033540,2022,-18.1,2026-08-18
A033540,2023,-160.2,2026-08-18
A033540,2024,37.2,2026-08-18
A033540,2025,-137.4,2026-08-18
A007770,2022,53.9,2026-08-18
A007770,2023,-94.1,2026-08-18
A007770,2024,-65.7,2026-08-18
A007770,2025,-119.9,2026-08-18
A311690,2022,-332.3,2026-08-18
A311690,2023,-320.6,2026-08-18
A311690,2024,-342.4,2026-08-18
A311690,2025,-247.9,2026-08-18
A462510,2022,-33.4,2026-08-18
A462510,2023,-35.3,2026-08-18
A462510,2024,-96.6,2026-08-18
A462510,2025,-118.4,2026-08-18
A015260,2022,-106.8,2026-08-18
A015260,2023,-18.2,2026-08-18
A015260,2024,-59.9,2026-08-18
A015260,2025,-72.9,2026-08-18
A142760,2022,-97.3,2026-08-18
A142760,2023,-51.6,2026-08-18
A142760,2024,-55.4,2026-08-18
A142760,2025,-65.3,2026-08-18
A360070,2022,117.7,2026-08-18
A360070,2023,137.9,2026-08-18
A360070,2024,-72.1,2026-08-18
A360070,2025,-352.0,2026-08-18
A087260,2022,-7.2,2026-08-18
A087260,2023,4.5,2026-08-18
A087260,2024,9.7,2026-08-18
A087260,2025,-9.0,2026-08-18
A061040,2022,209.4,2026-08-18
A061040,2023,50.4,2026-08-18
A061040,2024,18.1,2026-08-18
A061040,2025,-251.9,2026-08-18
A263050,2022,-367.3,2026-08-18
A263050,2023,-297.8,2026-08-18
A263050,2024,-265.1,2026-08-18
A263050,2025,-189.2,2026-08-18
A373110,2022,-83.0,2026-08-18
A373110,2023,-87.1,2026-08-18
A373110,2024,-93.3,2026-08-18
A373110,2025,-108.5,2026-08-18
A056730,2022,15.3,2026-08-18
A056730,2023,8.8,2026-08-18
A056730,2024,-14.1,2026-08-18
A056730,2025,-112.7,2026-08-18
A322780,2022,91.2,2026-08-18
A322780,2023,22.2,2026-08-18
A322780,2024,-293.6,2026-08-18
A322780,2025,-70.9,2026-08-18
A004910,2022,-16.2,2026-08-18
A004910,2023,37.1,2026-08-18
A004910,2024,24.0,2026-08-18
A004910,2025,-195.0,2026-08-18
A412540,2022,20.0,2026-08-18
A412540,2023,17.6,2026-08-18
A412540,2024,-1296.2,2026-08-18
A412540,2025,-72.4,2026-08-18
A004540,2022,37.5,2026-08-18
A004540,2023,-189.1,2026-08-18
A004540,2024,-9.0,2026-08-18
A004540,2025,-226.4,2026-08-18
A032790,2022,29.1,2026-08-18
A032790,2023,-48.9,2026-08-18
A032790,2024,-52.5,2026-08-18
A032790,2025,-102.7,2026-08-18
A032800,2022,25.1,2026-08-18
A032800,2023,-49.1,2026-08-18
A032800,2024,-15.4,2026-08-18
A032800,2025,-80.3,2026-08-18
A006740,2022,78.0,2026-08-18
A006740,2023,-29.9,2026-08-18
A006740,2024,-138.6,2026-08-18
A006740,2025,-158.1,2026-08-18
A060900,2022,-28.4,2026-08-18
A060900,2023,-47.6,2026-08-18
A060900,2024,-48.7,2026-08-18
A060900,2025,-93.2,2026-08-18
A240600,2022,23.8,2026-08-18
A240600,2023,63.8,2026-08-18
A240600,2024,-39.3,2026-08-18
A240600,2025,-77.8,2026-08-18
A288620,2022,11.9,2026-08-18
A288620,2023,-24.8,2026-08-18
A288620,2024,-41.4,2026-08-18
A288620,2025,-150.1,2026-08-18
A214610,2022,-259.0,2026-08-18
A214610,2023,-193.8,2026-08-18
A214610,2024,-192.3,2026-08-18
A214610,2025,-99.4,2026-08-18
A027580,2022,25.4,2026-08-18
A027580,2023,22.5,2026-08-18
A027580,2024,-80.3,2026-08-18
A027580,2025,-89.1,2026-08-18
A393970,2022,33.6,2026-08-18
A393970,2023,9.9,2026-08-18
A393970,2024,59.9,2026-08-18
A393970,2025,-203.6,2026-08-18
A244460,2022,-241.3,2026-08-18
A244460,2023,-135.1,2026-08-18
A244460,2024,-101.2,2026-08-18
A244460,2025,-73.9,2026-08-18
A208640,2022,-164.8,2026-08-18
A208640,2023,-128.2,2026-08-18
A208640,2024,-101.7,2026-08-18
A208640,2025,-78.8,2026-08-18
A053080,2022,219.6,2026-08-18
A053080,2023,184.7,2026-08-18
A053080,2024,264.3,2026-08-18
A053080,2025,-620.1,2026-08-18
A006840,2022,-218.2,2026-08-18
A006840,2023,2791.2,2026-08-18
A006840,2024,511.0,2026-08-18
A006840,2025,-1478.5,2026-08-18
A052770,2022,7.2,2026-08-18
A052770,2023,-44.0,2026-08-18
A052770,2024,-118.5,2026-08-18
A052770,2025,-49.3,2026-08-18
A303030,2022,-52.3,2026-08-18
A303030,2023,-60.5,2026-08-18
A303030,2024,2.8,2026-08-18
A303030,2025,-85.5,2026-08-18
A043100,2022,-60.5,2026-08-18
A043100,2023,-141.3,2026-08-18
A043100,2024,-73.6,2026-08-18
A043100,2025,-57.2,2026-08-18
A900100,2022,12.6,2026-08-18
A900100,2023,-98.3,2026-08-18
A900100,2024,-114.7,2026-08-18
A900100,2025,-83.6,2026-08-18
A009730,2022,19.9,2026-08-18
A009730,2023,9.8,2026-08-18
A009730,2024,-47.2,2026-08-18
A009730,2025,-138.9,2026-08-18
A002070,2022,57.1,2026-08-18
A002070,2023,48.6,2026-08-18
A002070,2024,5.7,2026-08-18
A002070,2025,-50.0,2026-08-18
A011810,2022,-88.3,2026-08-18
A011810,2023,-149.7,2026-08-18
A011810,2024,-87.1,2026-08-18
A011810,2025,-619.4,2026-08-18
A378800,2022,-110.3,2026-08-18
A378800,2023,-132.3,2026-08-18
A378800,2024,-151.4,2026-08-18
A378800,2025,-158.4,2026-08-18
A199730,2022,63.6,2026-08-18
A199730,2023,13.1,2026-08-18
A199730,2024,-51.2,2026-08-18
A199730,2025,-62.8,2026-08-18
A095910,2022,-89.1,2026-08-18
A095910,2023,31.4,2026-08-18
A095910,2024,-145.2,2026-08-18
A095910,2025,-186.7,2026-08-18
A465770,2023,18.5,2026-08-18
A465770,2024,71.6,2026-08-18
A465770,2025,-124.7,2026-08-18
A002920,2022,67.3,2026-08-18
A002920,2023,80.2,2026-08-18
A002920,2024,-4.7,2026-08-18
A002920,2025,-300.2,2026-08-18
A289220,2022,-178.6,2026-08-18
A289220,2023,-260.6,2026-08-18
A289220,2024,-172.9,2026-08-18
A289220,2025,-190.0,2026-08-18
A011000,2022,-400.8,2026-08-18
A011000,2023,-483.7,2026-08-18
A011000,2024,-430.4,2026-08-18
A011000,2025,-440.4,2026-08-18
A076080,2022,13.5,2026-08-18
A076080,2023,12.2,2026-08-18
A076080,2024,19.5,2026-08-18
A076080,2025,-181.3,2026-08-18
A080720,2022,12.7,2026-08-18
A080720,2023,-52.3,2026-08-18
A080720,2024,-134.9,2026-08-18
A080720,2025,-172.3,2026-08-18
A313760,2022,-127.0,2026-08-18
A313760,2023,-40.3,2026-08-18
A313760,2024,-40.2,2026-08-18
A313760,2025,-48.7,2026-08-18
A115160,2022,-52.6,2026-08-18
A115160,2023,174.9,2026-08-18
A115160,2024,62.0,2026-08-18
A115160,2025,-292.2,2026-08-18
A092600,2022,-320.9,2026-08-18
A092600,2023,-357.2,2026-08-18
A092600,2024,-266.9,2026-08-18
A092600,2025,-174.9,2026-08-18
A950130,2022,4692.0,2026-08-18
A950130,2023,215.9,2026-08-18
A950130,2024,-42.3,2026-08-18
A950130,2025,-633.6,2026-08-18
A376930,2022,-156.3,2026-08-18
A376930,2023,-161.4,2026-08-18
A376930,2024,-227.9,2026-08-18
A376930,2025,-200.8,2026-08-18
A006200,2022,300.3,2026-08-18
A006200,2023,-246.8,2026-08-18
A006200,2024,-41.3,2026-08-18
A006200,2025,-140.5,2026-08-18
A308100,2022,-93.8,2026-08-18
A308100,2023,-10.1,2026-08-18
A308100,2024,-93.9,2026-08-18
A308100,2025,-80.8,2026-08-18
A002820,2022,-177.1,2026-08-18
A002820,2023,-301.9,2026-08-18
A002820,2024,-58.6,2026-08-18
A002820,2025,-178.8,2026-08-18
A480370,2022,-28.6,2026-08-18
A480370,2023,176.7,2026-08-18
A480370,2024,165.2,2026-08-18
A480370,2025,-366.1,2026-08-18
A121850,2022,-72.1,2026-08-18
A121850,2023,-41.0,2026-08-18
A121850,2024,-31.7,2026-08-18
A121850,2025,-80.7,2026-08-18
A002410,2022,-123.3,2026-08-18
A002410,2023,-104.3,2026-08-18
A002410,2024,-382.3,2026-08-18
A002410,2025,-513.1,2026-08-18
A900300,2022,-638.6,2026-08-18
A900300,2023,-740.8,2026-08-18
A900300,2024,-644.2,2026-08-18
A900300,2025,-614.8,2026-08-18
A306040,2022,358.1,2026-08-18
A306040,2023,154.3,2026-08-18
A306040,2024,-32.4,2026-08-18
A306040,2025,-158.6,2026-08-18
A418620,2022,-77.1,2026-08-18
A418620,2023,-52.5,2026-08-18
A418620,2024,-106.0,2026-08-18
A418620,2025,-112.5,2026-08-18
A008290,2022,2.1,2026-08-18
A008290,2023,-21.0,2026-08-18
A008290,2024,-47.0,2026-08-18
A008290,2025,-72.0,2026-08-18
A377330,2022,-29.8,2026-08-18
A377330,2023,-39.6,2026-08-18
A377330,2024,-40.2,2026-08-18
A377330,2025,-186.3,2026-08-18
A044340,2022,37.5,2026-08-18
A044340,2023,65.2,2026-08-18
A044340,2024,-58.8,2026-08-18
A044340,2025,-606.7,2026-08-18
A084650,2022,662.1,2026-08-18
A084650,2023,-69.2,2026-08-18
A084650,2024,-184.9,2026-08-18
A084650,2025,-535.2,2026-08-18
A011080,2022,23.9,2026-08-18
A011080,2023,6.5,2026-08-18
A011080,2024,-50.2,2026-08-18
A011080,2025,-70.4,2026-08-18
A377220,2022,9.0,2026-08-18
A377220,2023,-154.2,2026-08-18
A377220,2024,-242.7,2026-08-18
A377220,2025,-186.0,2026-08-18
A106080,2022,6.8,2026-08-18
A106080,2023,-36.8,2026-08-18
A106080,2024,-43.5,2026-08-18
A106080,2025,-92.3,2026-08-18
A068240,2022,-1592.7,2026-08-18
A068240,2023,192.7,2026-08-18
A068240,2024,76.5,2026-08-18
A068240,2025,-1206.8,2026-08-18
A179900,2022,-46.4,2026-08-18
A179900,2023,-197.3,2026-08-18
A179900,2024,-322.4,2026-08-18
A179900,2025,-483.1,2026-08-18
A241820,2021,-257.7,2026-08-18
A241820,2022,-82.5,2026-08-18
A241820,2023,-161.3,2026-08-18
A241820,2024,-271.1,2026-08-18
A008600,2022,1.9,2026-08-18
A008600,2023,-41.8,2026-08-18
A008600,2024,-125.4,2026-08-18
A008600,2025,-210.0,2026-08-18
A312610,2022,-39.9,2026-08-18
A312610,2023,-40.8,2026-08-18
A312610,2024,-64.8,2026-08-18
A312610,2025,-95.2,2026-08-18
A143210,2022,-667.2,2026-08-18
A143210,2023,-173.4,2026-08-18
A143210,2024,-464.8,2026-08-18
A143210,2025,-387.4,2026-08-18
A007460,2022,-1193.4,2026-08-18
A007460,2023,-888.7,2026-08-18
A007460,2024,-868.1,2026-08-18
A007460,2025,-955.7,2026-08-18
A137940,2022,-47.0,2026-08-18
A137940,2023,-121.7,2026-08-18
A137940,2024,-54.8,2026-08-18
A137940,2025,-355.8,2026-08-18
A028080,2022,-41.0,2026-08-18
A028080,2023,179.4,2026-08-18
A028080,2024,59.9,2026-08-18
A028080,2025,-286.6,2026-08-18
A276040,2022,-46.3,2026-08-18
A276040,2023,-59.5,2026-08-18
A276040,2024,-74.6,2026-08-18
A276040,2025,-122.3,2026-08-18
A003060,2022,-54.3,2026-08-18
A003060,2023,-574.8,2026-08-18
A003060,2024,-528.2,2026-08-18
A003060,2025,-603.5,2026-08-18
A032190,2022,7767.0,2026-08-18
A032190,2023,6679.4,2026-08-18
A032190,2024,12058.7,2026-08-18
A032190,2025,15998.8,2026-08-18
A014790,2022,526.2,2026-08-18
A014790,2023,506.6,2026-08-18
A014790,2024,578.9,2026-08-18
A014790,2025,797.9,2026-08-18
A014790,2026,1083.3,2026-08-18
A014790,2027,1530.0,2026-08-18
A014790,2028,1745.0,2026-08-18
A036420,2022,-715.9,2026-08-18
A036420,2023,-679.7,2026-08-18
A036420,2024,-473.8,2026-08-18
A036420,2025,88.4,2026-08-18
A036420,2026,234.3,2026-08-18
A036420,2027,442.0,2026-08-18
A036420,2028,511.0,2026-08-18
A021050,2022,1.7,2026-08-18
A021050,2023,4.5,2026-08-18
A021050,2024,276.5,2026-08-18
A021050,2025,533.2,2026-08-18
A046940,2022,5.8,2026-08-18
A046940,2023,13.6,2026-08-18
A046940,2024,28.3,2026-08-18
A046940,2025,671.9,2026-08-18
A088130,2022,132.0,2026-08-18
A088130,2023,22.4,2026-08-18
A088130,2024,147.3,2026-08-18
A088130,2025,1132.3,2026-08-18
A000880,2022,23696.4,2026-08-18
A000880,2023,24119.2,2026-08-18
A000880,2024,24161.1,2026-08-18
A000880,2025,41468.8,2026-08-18
A000880,2026,58652.4,2026-08-18
A000880,2027,67932.3,2026-08-18
A000880,2028,71537.0,2026-08-18
A013580,2022,1328.4,2026-08-18
A013580,2023,1007.0,2026-08-18
A013580,2024,871.4,2026-08-18
A013580,2025,1668.7,2026-08-18
A013580,2026,1780.0,2026-08-18
A013580,2027,2130.0,2026-08-18
A013580,2028,2410.0,2026-08-18
A294090,2022,-342.8,2026-08-18
A294090,2023,-393.7,2026-08-18
A294090,2024,-702.9,2026-08-18
A294090,2025,-222.4,2026-08-18
A023590,2022,7186.9,2026-08-18
A023590,2023,6398.8,2026-08-18
A023590,2024,11746.8,2026-08-18
A023590,2025,15592.8,2026-08-18
A002020,2022,3175.1,2026-08-18
A002020,2023,993.3,2026-08-18
A002020,2024,-920.1,2026-08-18
A002020,2025,605.0,2026-08-18
A002020,2026,3111.0,2026-08-18
A002020,2027,3805.0,2026-08-18
A007860,2022,1885.7,2026-08-18
A007860,2023,2568.6,2026-08-18
A007860,2024,2419.4,2026-08-18
A007860,2025,1995.9,2026-08-18
A016250,2022,332.0,2026-08-18
A016250,2023,-215.9,2026-08-18
A016250,2024,105.6,2026-08-18
A016250,2025,527.5,2026-08-18
A000140,2022,2025.0,2026-08-18
A000140,2023,1380.7,2026-08-18
A000140,2024,2217.9,2026-08-18
A000140,2025,1832.5,2026-08-18
A001390,2022,5010.8,2026-08-18
A001390,2023,4425.8,2026-08-18
A001390,2024,3188.0,2026-08-18
A001390,2025,3056.8,2026-08-18
A066360,2022,164.8,2026-08-18
A066360,2023,210.2,2026-08-18
A066360,2024,28.7,2026-08-18
A066360,2025,284.8,2026-08-18
A003380,2022,9413.1,2026-08-18
A003380,2023,5675.4,2026-08-18
A003380,2024,7654.8,2026-08-18
A003380,2025,8874.3,2026-08-18
A003380,2026,10240.0,2026-08-18
A003380,2027,11010.0,2026-08-18
A003380,2028,11740.0,2026-08-18
A036580,2022,188.0,2026-08-18
A036580,2023,314.8,2026-08-18
A036580,2024,539.4,2026-08-18
A036580,2025,802.1,2026-08-18
A007700,2022,4862.3,2026-08-18
A007700,2023,5143.9,2026-08-18
A007700,2024,4163.7,2026-08-18
A007700,2025,4341.9,2026-08-18
A037460,2022,885.6,2026-08-18
A037460,2023,783.4,2026-08-18
A037460,2024,1156.1,2026-08-18
A037460,2025,1624.5,2026-08-18
A084690,2022,1438.1,2026-08-18
A084690,2023,1146.1,2026-08-18
A084690,2024,1840.3,2026-08-18
A084690,2025,1998.3,2026-08-18
A003030,2022,5671.6,2026-08-18
A003030,2023,5909.5,2026-08-18
A003030,2024,2116.1,2026-08-18
A003030,2025,2058.3,2026-08-18
A003030,2026,1525.0,2026-08-18
A003030,2027,3516.0,2026-08-18
A003030,2028,4827.0,2026-08-18
A072470,2022,-198.0,2026-08-18
A072470,2023,212.6,2026-08-18
A072470,2024,150.3,2026-08-18
A072470,2025,342.4,2026-08-18
A021320,2022,-10.9,2026-08-18
A021320,2023,181.5,2026-08-18
A021320,2024,646.0,2026-08-18
A021320,2025,883.4,2026-08-18
A021320,2026,860.0,2026-08-18
A021320,2027,930.0,2026-08-18
A021320,2028,1160.0,2026-08-18
A001040,2022,21542.0,2026-08-18
A001040,2023,20390.6,2026-08-18
A001040,2024,25322.5,2026-08-18
A001040,2025,25277.4,2026-08-18
A001040,2026,27007.5,2026-08-18
A001040,2027,30136.0,2026-08-18
A001040,2028,31834.6,2026-08-18
A052790,2022,234.4,2026-08-18
A052790,2023,424.4,2026-08-18
A052790,2024,294.7,2026-08-18
A052790,2025,285.9,2026-08-18
A017940,2022,2787.3,2026-08-18
A017940,2023,931.8,2026-08-18
A017940,2024,2234.4,2026-08-18
A017940,2025,3240.6,2026-08-18
A017940,2026,1405.0,2026-08-18
A017940,2027,4335.0,2026-08-18
A017940,2028,4330.0,2026-08-18
A136490,2022,706.0,2026-08-18
A136490,2023,975.2,2026-08-18
A136490,2024,1240.9,2026-08-18
A136490,2025,1791.9,2026-08-18
A019180,2022,11.3,2026-08-18
A019180,2023,430.6,2026-08-18
A019180,2024,309.6,2026-08-18
A019180,2025,700.6,2026-08-18
A000370,2022,2048.5,2026-08-18
A000370,2023,3065.2,2026-08-18
A000370,2024,4357.4,2026-08-18
A000370,2025,4295.9,2026-08-18
A000370,2026,4822.5,2026-08-18
A000370,2027,5374.9,2026-08-18
A000370,2028,5787.4,2026-08-18
A013310,2022,475.4,2026-08-18
A013310,2023,838.5,2026-08-18
A013310,2024,322.7,2026-08-18
A013310,2025,643.6,2026-08-18
A010770,2022,36.0,2026-08-18
A010770,2023,167.7,2026-08-18
A010770,2024,288.1,2026-08-18
A010770,2025,348.8,2026-08-18
A036460,2022,24634.2,2026-08-18
A036460,2023,15534.2,2026-08-18
A036460,2024,30033.6,2026-08-18
A036460,2025,21011.5,2026-08-18
A036460,2026,24705.9,2026-08-18
A036460,2027,23717.0,2026-08-18
A036460,2028,24366.8,2026-08-18
A016880,2022,423.3,2026-08-18
A016880,2023,223.6,2026-08-18
A016880,2024,310.8,2026-08-18
A016880,2025,781.1,2026-08-18
A007980,2022,684.4,2026-08-18
A007980,2023,405.8,2026-08-18
A007980,2024,489.3,2026-08-18
A007980,2025,620.1,2026-08-18
A035810,2022,999.2,2026-08-18
A035810,2023,1037.8,2026-08-18
A035810,2024,1234.0,2026-08-18
A035810,2025,1513.5,2026-08-18
A005720,2022,-225.4,2026-08-18
A005720,2023,2210.4,2026-08-18
A005720,2024,2096.6,2026-08-18
A005720,2025,2042.1,2026-08-18
A091340,2022,1.9,2026-08-18
A091340,2023,28.4,2026-08-18
A091340,2024,152.2,2026-08-18
A091340,2025,157.2,2026-08-18
A213500,2022,1302.3,2026-08-18
A213500,2023,472.4,2026-08-18
A213500,2024,219.9,2026-08-18
A213500,2025,499.3,2026-08-18
A213500,2026,1188.0,2026-08-18
A213500,2027,1227.0,2026-08-18
A213500,2028,1329.0,2026-08-18
A002880,2022,381.6,2026-08-18
A002880,2023,361.0,2026-08-18
A002880,2024,374.7,2026-08-18
A002880,2025,302.1,2026-08-18
A225590,2022,119.7,2026-08-18
A225590,2023,81.0,2026-08-18
A225590,2024,16.6,2026-08-18
A225590,2025,83.6,2026-08-18
A011370,2022,598.4,2026-08-18
A011370,2023,251.1,2026-08-18
A011370,2024,264.6,2026-08-18
A011370,2025,625.5,2026-08-18
A009620,2022,83.8,2026-08-18
A009620,2023,-6.2,2026-08-18
A009620,2024,6.3,2026-08-18
A009620,2025,78.9,2026-08-18
A267250,2022,33870.1,2026-08-18
A267250,2023,20315.6,2026-08-18
A267250,2024,29831.6,2026-08-18
A267250,2025,60996.4,2026-08-18
A267250,2026,120026.7,2026-08-18
A267250,2027,113090.7,2026-08-18
A267250,2028,125342.8,2026-08-18
A015860,2022,449.2,2026-08-18
A015860,2023,575.2,2026-08-18
A015860,2024,725.2,2026-08-18
A015860,2025,1455.9,2026-08-18
A054800,2022,942.7,2026-08-18
A054800,2023,447.2,2026-08-18
A054800,2024,631.4,2026-08-18
A054800,2025,897.4,2026-08-18
