code,name,sector,latest_date,latest_mult,hist_min_mult,hist_min_date,hist_max_mult,hist_max_date,percentile,n_obs,latest_mktcap
A006220,제주은행,은행,2026-09-11,31.44,1.78,2020-03-23,287.57,2024-10-07,80.5,2850,391215064950
A060370,LS마린솔루션,건설,2026-09-11,31.57,6.67,2015-08-21,250.41,2026-02-24,57.8,1931,1687314984200
A033310,엠투엔,자동차부품,2026-09-11,31.61,7.49,2014-12-30,252.89,2020-02-19,80.5,1925,58719537864
A010400,우진아이엔에스,건설,2026-09-11,31.64,1.76,2018-12-11,574.95,2021-07-02,55.1,711,32202950000
A089890,코세스,반도체와반도체장비,2026-09-11,31.73,3.74,2018-10-11,83.22,2024-07-01,81.9,2176,437013748700
A290740,액트로,핸드셋,2026-09-11,31.81,2.19,2018-10-29,64.32,2025-04-18,82.9,1332,122390533760
A462310,뉴키즈온,"섬유,의류,신발,호화품",2026-09-11,31.96,18.0,2025-08-20,64.79,2026-01-02,56.3,206,29777740850
A036170,에이치엠넥스,디스플레이장비및부품,2026-09-11,32.42,21.98,2026-01-07,4201.21,2024-03-26,4.4,2049,143595564840
A273640,와이엠텍,전기제품,2026-09-11,32.52,8.18,2023-08-14,83.61,2026-05-08,74.6,1201,56694220000
A126730,코칩,전기제품,2026-09-11,32.81,15.81,2024-07-16,161.96,2026-02-23,20.3,551,186803683800
A446540,메가터치,전자장비와기기,2026-09-11,33.32,15.15,2025-02-03,132.99,2024-06-13,47.0,366,245136905730
A047770,코데즈컴바인,"섬유,의류,신발,호화품",2026-09-11,33.45,11.02,2020-03-23,270.98,2025-08-19,65.1,2355,141909757500
A032540,TJ미디어,전자제품,2026-09-11,33.5,7.87,2022-09-30,254.24,2017-03-02,74.4,1985,79932604725
A003000,부광약품,제약,2026-09-11,33.62,16.38,2015-01-02,1417.23,2021-04-14,10.1,2238,391698743870
A396300,HT로보틱스,전자장비와기기,2026-09-11,33.7,9.66,2024-08-05,2563.94,2024-10-15,63.2,850,126487362500
A336680,탑런토탈솔루션,자동차부품,2026-09-11,33.78,3.41,2026-06-26,44.87,2026-06-30,99.3,432,115283668310
A033560,블루콤,부동산,2026-09-11,34.61,4.71,2016-01-21,1157.37,2019-03-06,69.3,1884,79173000000
A448280,에코아이,상업서비스와공급품,2026-09-11,34.63,14.76,2023-12-15,1231.83,2025-01-03,30.0,416,277051056150
A033790,피노,전기제품,2026-09-11,34.68,3.26,2021-04-01,25198.24,2025-02-24,64.0,1011,633246341200
A458350,에스팀,광고,2026-09-11,35.08,16.8,2026-06-26,119.9,2026-03-06,33.3,108,27265248000
A054090,삼진엘앤디,전자장비와기기,2026-09-11,35.17,4.04,2015-08-24,526.3,2021-07-19,69.6,1450,26232152832
A900270,헝셩그룹,레저용장비와제품,2026-09-11,35.22,0.79,2020-03-23,84.44,2025-10-30,91.8,2141,38189306720
A232680,라온로보틱스,반도체와반도체장비,2026-09-11,35.35,1.64,2016-07-11,108.37,2023-09-07,77.1,2503,124620500000
A092790,넥스틸,철강,2026-09-11,35.4,1.01,2023-12-28,35.4,2026-09-11,100.0,695,373908760000
A012210,삼미금속,기계,2026-09-11,35.41,16.74,2025-05-22,71.08,2025-12-26,66.4,333,283303905910
A033920,무학,음료,2026-09-11,35.43,8.18,2023-07-26,547.88,2021-09-16,77.5,2510,217740000000
A137080,나래나노텍,디스플레이장비및부품,2026-09-11,35.43,2.29,2022-09-30,68.98,2023-03-28,85.2,426,69721767990
A005680,삼영전자,전기제품,2026-09-11,35.63,10.16,2022-10-13,61.44,2024-04-03,95.1,2850,246400000000
A123570,이엠넷,광고,2026-09-11,35.81,5.89,2018-07-09,165.72,2026-02-25,95.5,2850,36800080856
A034020,두산에너빌리티,기계,2026-09-11,35.82,0.47,2020-03-23,6329.11,2020-12-30,87.2,2790,58162952056800
A148150,세경하이테크,핸드셋,2026-09-11,35.98,1.72,2023-11-30,125.63,2021-03-19,94.6,1720,152123261040
A388610,지에프씨생명과학,생물공학,2026-09-11,36.22,31.0,2025-04-03,203.19,2026-01-02,21.2,391,30461190760
A067080,대화제약,제약,2026-09-11,36.22,17.38,2020-03-19,391.72,2024-09-26,24.1,2790,200315154000
A081000,일진다이아,비철금속,2026-09-11,36.38,5.62,2014-12-30,116.52,2020-08-11,66.3,2122,140893512000
A0011A0,액스비스,전자장비와기기,2026-09-11,36.91,9.53,2026-08-03,42.09,2026-03-09,99.1,107,122271994000
A005610,삼립,식품,2026-09-11,36.99,3.62,2024-11-13,46.61,2015-03-30,96.9,2850,358966774400
A317850,대모,기계,2026-09-11,37.15,11.75,2019-08-27,823.7,2022-06-03,37.3,1361,51444915600
A100660,서암기계공업,기계,2026-09-11,37.23,15.03,2018-10-29,1968.58,2016-11-28,27.0,2115,38619000000
A282720,금양그린파워,에너지장비및서비스,2026-09-11,37.48,7.98,2026-08-03,373.55,2026-02-20,70.9,523,92471785000
A208370,셀바스헬스케어,건강관리장비와용품,2026-09-11,37.63,1.87,2016-09-12,734.93,2026-04-27,47.8,1708,58688485920
A357580,아모센스,핸드셋,2026-09-11,38.38,6.53,2024-08-05,1455.1,2022-11-30,76.2,1057,61896250500
A054920,한컴위드,비철금속,2026-09-11,38.53,15.77,2018-05-03,13094.23,2020-09-15,22.9,1621,111175299140
A198940,한주라이트메탈,자동차부품,2026-09-11,38.57,1.0,2016-04-11,352.55,2023-04-12,79.1,560,29386805760
A013720,청보,자동차부품,2026-09-11,38.73,12.85,2015-01-12,2606.25,2018-10-01,29.0,1925,27068522300
A096250,와이즈넛,소프트웨어,2026-09-11,38.79,24.21,2023-01-03,1555.35,2026-02-03,11.8,820,66990375270
A108230,톱텍,기계,2026-09-11,38.93,1.97,2024-12-09,53.94,2026-04-13,94.8,1926,125856940950
A042700,한미반도체,반도체와반도체장비,2026-09-11,39.2,4.98,2019-01-04,205.19,2026-05-14,88.1,2850,22017118200000
A101170,우림피티에스,기계,2026-09-11,39.59,10.23,2015-07-09,1682.94,2021-05-11,70.9,1870,113400000000
A271980,제일약품,제약,2026-09-11,39.83,8.83,2025-11-07,2224.43,2020-01-02,29.9,1379,148519207200
A086520,에코프로,화학,2026-09-11,40.05,2.65,2020-03-19,238.03,2025-12-09,88.6,2544,11459507228800
A041520,이엘씨,반도체와반도체장비,2026-09-11,40.17,3.09,2015-12-01,49.39,2017-07-19,92.1,1323,144802112400
A264850,이랜시스,전자장비와기기,2026-09-11,40.21,9.47,2020-03-19,71.94,2026-05-11,89.0,1622,175405803480
A126560,현대퓨처넷,화장품,2026-09-11,40.29,5.89,2016-01-12,141.4,2023-12-14,67.8,2602,365823484000
A100250,진양홀딩스,자동차부품,2026-09-11,40.5,7.17,2016-02-03,52.63,2024-03-26,90.6,2850,200326500000
A277070,린드먼아시아,창업투자,2026-09-11,40.81,4.31,2020-03-19,77.39,2018-03-14,95.6,2064,41281380000
A003920,남양유업,식품,2026-09-11,40.9,10.11,2017-07-13,758.21,2020-01-03,53.8,1448,244241893350
A302550,리메드,건강관리장비와용품,2026-09-11,41.08,7.11,2022-07-04,701.96,2023-07-19,38.0,1366,80228784450
A314930,바이오다인,건강관리장비와용품,2026-09-11,41.24,20.67,2023-01-02,657.06,2026-02-09,22.8,580,197931284950
A064550,바이오니아,생물공학,2026-09-11,41.27,3.45,2021-03-25,1296.76,2023-06-20,63.1,1568,257328601270
A452190,한빛레이저,전기제품,2026-09-11,41.3,26.68,2026-06-26,16415.65,2024-10-10,18.5,329,121516429560
A094840,슈프리마에이치큐,전자장비와기기,2026-09-11,41.65,7.24,2018-10-29,686.8,2016-01-04,86.4,2481,119536468710
A037070,파세코,가정용기기와용품,2026-09-11,42.16,5.23,2015-11-10,93.51,2023-11-16,91.9,2364,120400000000
A083550,케이엠,"섬유,의류,신발,호화품",2026-09-11,42.57,2.5,2021-03-10,219.6,2026-04-28,94.7,2305,44735344500
A100590,머큐리,통신장비,2026-09-11,42.58,7.4,2018-12-19,1347.55,2020-06-01,83.1,1577,81412838750
A007330,푸른저축은행,기타금융,2026-09-11,42.59,1.81,2015-01-08,43.69,2026-08-11,99.4,2850,152185452000
A196170,알테오젠,생물공학,2026-09-11,42.82,16.5,2015-10-26,1766.13,2016-03-31,9.2,1693,18667575644000
A025900,동화기업,건축자재,2026-09-11,42.83,2.87,2020-03-23,104.06,2023-06-07,96.0,2597,364012452000
A004770,써니전자,전자장비와기기,2026-09-11,43.32,17.41,2020-03-23,758.08,2015-12-22,29.6,2726,75453305750
A281740,레이크머티리얼즈,화학,2026-09-11,43.44,1.65,2020-03-19,136.45,2026-02-04,77.1,1622,716462973200
A018250,애경산업,화장품,2026-09-11,44.1,5.2,2024-11-14,46.98,2026-08-10,99.1,2058,303714252500
A004310,현대약품,제약,2026-09-11,44.92,13.91,2023-07-07,693.48,2024-12-16,43.5,2113,314240000000
A362320,청담글로벌,인터넷과카탈로그소매,2026-09-11,45.05,4.27,2022-10-13,58.55,2024-07-01,96.1,1024,94773559860
A950200,소마젠,생명과학도구및서비스,2026-09-11,45.24,38.01,2026-08-03,466.33,2023-04-14,15.6,90,61940090660
A458650,성우,전기제품,2026-09-11,45.25,14.24,2025-05-27,481.4,2026-05-22,38.3,332,116904855900
A460940,피앤에스로보틱스,건강관리장비와용품,2026-09-11,45.66,25.11,2024-12-09,165.87,2026-01-21,42.7,492,68487375200
A008970,KBI동양철관,철강,2026-09-11,45.75,12.5,2024-12-09,1098.99,2025-10-24,73.8,1502,122444950260
A022100,포스코DX,IT서비스,2026-09-11,45.82,7.0,2020-03-19,860.74,2021-05-21,82.3,2746,3367569247350
A200470,에이팩트,반도체와반도체장비,2026-09-11,45.98,3.71,2022-11-10,1457.39,2017-07-06,83.4,1854,270829576080
A049070,인탑스,핸드셋,2026-09-11,46.0,1.68,2020-03-19,100.9,2025-02-11,97.6,2672,295010702000
A153460,네이블,소프트웨어,2026-09-11,46.2,8.66,2025-12-12,301.32,2023-10-04,71.3,1497,38396482320
A045390,대아티아이,도로와철도운송,2026-09-11,46.57,4.84,2017-08-11,603.68,2018-12-07,70.3,2850,239257114915
A079190,케스피온,핸드셋,2026-09-11,47.04,4.61,2015-10-28,78.51,2017-12-26,85.5,829,15332615922
A084680,이월드,"섬유,의류,신발,호화품",2026-09-11,47.18,12.62,2020-03-23,534.98,2016-02-22,67.3,1866,75440894676
A032680,소프트센,IT서비스,2026-09-11,47.57,2.84,2022-09-28,338.1,2020-01-02,68.0,1811,20519734090
A234030,싸이닉솔루션,반도체와반도체장비,2026-09-11,48.03,32.96,2025-08-21,120.67,2025-11-10,31.2,269,69044625000
A083930,아바코,전기제품,2026-09-11,48.15,2.48,2019-09-30,188.79,2022-08-30,95.4,2850,171723813300
A413640,비아이매트릭스,IT서비스,2026-09-11,48.25,6.99,2025-11-24,95.12,2025-12-22,64.9,487,42016460200
A060570,드림어스컴퍼니,방송과엔터테인먼트,2026-09-11,48.62,27.58,2022-02-24,1069.84,2014-12-30,9.6,705,74694382560
A493280,아이엠바이오로직스,제약,2026-09-11,49.03,44.16,2026-09-03,5162.01,2026-03-20,15.3,98,235901129100
A214390,경보제약,제약,2026-09-11,49.12,8.34,2018-07-25,177.67,2023-01-03,91.7,2420,129336112600
A065570,삼영이엔씨,조선,2026-09-11,49.48,6.95,2015-01-26,76.68,2019-05-15,86.8,1377,12295692232
A014470,부방,가정용기기와용품,2026-09-11,49.49,4.21,2015-09-08,2037.87,2022-12-05,61.6,1796,56079796120
A058110,멕아이씨에스,건강관리장비와용품,2026-09-11,49.73,2.14,2021-02-26,1058.33,2020-04-10,83.5,834,25359837400
A032300,한국파마,제약,2026-09-11,49.75,16.36,2020-08-20,159.11,2021-09-29,65.9,1351,83109061620
A006490,프리티,무선통신서비스,2026-09-11,50.16,7.04,2026-03-24,1712.5,2025-07-01,32.5,1070,42413735870
A162300,신스틸,철강,2026-09-11,50.75,8.17,2024-08-05,59.26,2026-04-29,98.9,880,115497798870
A008930,한미사이언스,제약,2026-09-11,51.33,18.48,2024-12-09,1659.44,2017-09-20,19.8,2736,3440094965000
A0015G0,그린광학,우주항공과국방,2026-09-11,51.72,44.12,2026-06-26,199.2,2025-11-19,3.9,180,162899370720
A373170,엠아이큐브솔루션,IT서비스,2026-09-11,51.74,16.49,2026-03-03,111.48,2024-07-01,57.6,491,30182238630
A008730,율촌화학,포장재,2026-09-11,53.02,7.29,2026-08-03,1623.56,2025-10-17,85.8,2055,385888000000
A200230,텔콘RF제약,제약,2026-09-11,53.2,3.7,2015-08-17,8049.01,2021-04-14,33.5,890,20529112385
A307750,국전,제약,2026-09-11,53.58,35.46,2021-07-09,513.68,2025-01-09,27.6,1070,121199216560
A082270,젬백스,반도체와반도체장비,2026-09-11,53.64,47.25,2017-10-13,1013.86,2023-07-03,3.7,567,455087406840
A000300,DH오토넥스,자동차부품,2026-09-11,53.88,2.31,2019-01-03,979.92,2022-11-30,87.6,1931,174035631000
A092070,디엔에프,반도체와반도체장비,2026-09-11,55.55,4.78,2018-12-17,514.99,2026-04-24,96.1,2245,136432205820
A011170,롯데케미칼,화학,2026-09-11,55.6,3.32,2018-10-04,739.37,2024-05-08,98.7,2538,2801789944500
A099220,SDN,에너지장비및서비스,2026-09-11,56.95,7.78,2015-08-24,837.32,2021-01-20,82.3,2113,32164562850
A089030,테크윙,반도체와반도체장비,2026-09-11,57.43,2.23,2022-08-22,119.37,2025-09-24,98.7,2850,1717436445750
A177830,파버나인,디스플레이장비및부품,2026-09-11,57.68,2.64,2014-12-30,64.72,2026-08-03,98.9,2354,24577404810
A033830,티비씨,방송과엔터테인먼트,2026-09-11,57.97,8.69,2020-03-19,101.8,2015-11-24,94.3,2850,33106384630
A130660,한전산업,전기유틸리티,2026-09-11,58.26,3.54,2020-03-19,127.18,2026-02-23,96.1,2791,442382000000
A011790,SKC,화학,2026-09-11,58.28,3.99,2020-03-19,2377.61,2024-11-22,94.9,2458,4444007500800
A145210,다이나믹디자인,자동차부품,2026-09-11,58.53,3.0,2015-10-14,58.53,2026-08-03,100.0,655,9461011840
A357550,석경에이티,화학,2026-09-11,59.06,18.45,2022-06-23,150.32,2021-01-05,36.2,1374,176196500000
A094170,동운아나텍,반도체와반도체장비,2026-09-11,59.68,2.45,2018-07-06,731.42,2026-05-26,89.6,2451,572932246400
A217190,제너셈,반도체와반도체장비,2026-09-11,59.93,2.87,2016-01-20,636.56,2020-12-29,87.1,1803,83000231910
A0009K0,에임드바이오,생물공학,2026-09-11,60.49,56.08,2026-08-03,1258.71,2025-12-18,1.8,167,1464801796650
A052690,한전기술,전기유틸리티,2026-09-11,60.97,11.89,2015-08-21,561.18,2021-11-08,73.1,2829,5809440000000
A020150,롯데에너지머티리얼즈,전자장비와기기,2026-09-11,61.11,10.75,2016-11-22,1235.58,2015-05-11,95.3,2494,2209822538600
A026960,동서,식품,2026-09-11,61.4,34.88,2020-03-19,93.92,2021-02-10,70.8,2850,2582230000000
A032960,동일기연,전자장비와기기,2026-09-11,61.77,16.85,2015-01-16,1005.97,2025-12-23,44.8,2361,39584193750
A119830,아이텍,반도체와반도체장비,2026-09-11,61.81,10.18,2018-04-10,417.95,2026-05-22,81.3,1903,155250435600
A187420,HLB제넥스,생물공학,2026-09-11,62.24,39.9,2016-01-04,3304.29,2018-09-20,13.4,1093,58989419229
A036830,솔브레인홀딩스,전기제품,2026-09-11,62.8,4.28,2019-01-03,129.07,2025-10-28,96.1,2665,864242799150
A289930,웨이비스,우주항공과국방,2026-09-11,63.0,57.82,2026-08-21,414.99,2026-03-25,20.5,88,91254129400
A067000,조이시티,게임엔터테인먼트,2026-09-11,63.02,3.04,2021-01-18,1491.56,2018-07-13,95.8,2714,77522921614
A382480,지아이텍,전기제품,2026-09-11,63.11,10.44,2022-02-15,94.92,2026-02-25,87.9,1177,63719209660
A216080,제테마,건강관리장비와용품,2026-09-11,64.82,9.24,2025-01-22,172.72,2022-04-25,75.1,1446,248332079340
A129890,앱코,컴퓨터와주변기기,2026-09-11,64.89,4.41,2021-08-17,69.23,2026-08-27,98.0,996,44224779542
A368970,오에스피,식품,2026-09-11,65.79,8.8,2022-12-29,254.62,2023-07-03,76.8,573,28773678080
A016790,현대사료,식품,2026-09-11,66.16,6.44,2020-03-23,8614.52,2022-10-05,63.9,1398,187340898626
A134060,이퓨쳐,교육서비스,2026-09-11,67.63,14.35,2023-01-03,374.69,2016-03-25,78.6,2486,26421645000
A247540,에코프로비엠,전기제품,2026-09-11,67.87,6.27,2022-07-01,249.48,2026-03-10,71.9,1828,10790696870200
A046970,우리로,컴퓨터와주변기기,2026-09-11,67.93,8.4,2022-10-28,3475.58,2015-11-06,81.4,1079,315101742810
A024890,대원화성,"섬유,의류,신발,호화품",2026-09-11,69.1,3.62,2020-03-19,562.58,2021-09-30,92.1,1871,14247456410
A036930,주성엔지니어링,반도체와반도체장비,2026-09-11,70.83,3.76,2022-10-28,171.86,2026-06-04,97.9,2813,9714554289000
A336260,두산퓨얼셀,에너지장비및서비스,2026-09-11,72.09,9.17,2020-03-19,3573.92,2026-01-12,74.0,1522,3196093828800
A115500,케이씨에스,IT서비스,2026-09-11,72.14,7.8,2020-03-23,6119.9,2016-09-21,83.9,2850,119400000000
A108860,셀바스AI,건강관리장비와용품,2026-09-11,72.77,7.79,2024-07-25,555.15,2025-02-10,63.2,1594,234966116700
A006340,대원전선,전기장비,2026-09-11,73.74,6.13,2024-01-17,208.04,2018-05-30,87.5,2850,1034286147040
A038070,서린바이오,생물공학,2026-09-11,74.82,8.54,2015-01-06,303.76,2025-05-29,84.2,2785,37714241180
A058610,에스피지,전기제품,2026-09-11,75.8,4.79,2017-10-10,150.17,2026-05-11,96.0,2850,2146768448000
A322310,오로스테크놀로지,반도체와반도체장비,2026-09-11,76.81,7.72,2024-11-20,337.2,2023-07-03,89.0,1012,115208466600
A138360,앤로보틱스,기계,2026-09-11,80.68,4.87,2017-12-27,1685.5,2021-10-01,55.1,1314,147444313384
A356680,엑스게이트,소프트웨어,2026-09-11,81.58,16.25,2023-04-28,159.5,2026-05-26,74.6,830,458408481520
A066310,큐에스아이,반도체와반도체장비,2026-09-11,83.65,11.86,2015-01-05,458.09,2020-02-17,57.9,2176,69722589920
A247660,나노씨엠에스,화학,2026-09-11,85.28,41.93,2026-08-19,309.19,2021-04-05,18.8,154,20322124200
A039010,현대에이치티,통신장비,2026-09-11,85.61,3.44,2020-03-19,87.3,2026-09-08,99.9,2667,70035000000
A459550,알트,핸드셋,2026-09-11,87.82,3.71,2026-05-15,105.58,2026-09-08,91.1,180,56746712250
A004700,조광피혁,"섬유,의류,신발,호화품",2026-09-11,88.93,8.65,2017-09-25,660.3,2023-03-09,86.1,2788,452806297800
A024800,유성티엔에스,도로와철도운송,2026-09-11,89.47,3.13,2014-12-30,126.39,2026-02-27,95.6,2850,166968253800
A052860,아이앤씨,반도체와반도체장비,2026-09-11,89.66,3.35,2016-01-27,119.13,2017-03-16,96.3,1537,125246646540
A003280,흥아해운,해운사,2026-09-11,90.27,3.8,2015-07-10,603.51,2022-04-05,95.3,1794,451517960322
A003670,포스코퓨처엠,화학,2026-09-11,90.84,5.57,2016-07-06,297.76,2026-05-07,84.9,2850,16481734566000
A053260,금강철강,철강,2026-09-11,91.07,9.44,2021-10-06,328.2,2026-04-28,97.8,2850,147326400000
A109070,주성코퍼레이션,해운사,2026-09-11,92.33,9.42,2025-04-09,254.44,2024-07-01,85.6,514,81855856500
A039860,나노엔텍,생명과학도구및서비스,2026-09-11,93.26,19.81,2022-06-23,390.12,2025-12-29,74.7,1807,156752913095
A007610,선도전기,전기장비,2026-09-11,93.34,6.28,2015-11-11,151.25,2019-07-02,93.3,1375,72900000000
A039340,한국경제TV,방송과엔터테인먼트,2026-09-11,95.09,4.04,2019-08-26,126.58,2025-01-02,97.7,2546,109670000000
A123750,알톤,레저용장비와제품,2026-09-11,99.38,5.72,2021-08-20,208.55,2026-04-02,85.4,1197,24321895840
A388790,라이콤,통신장비,2026-09-11,100.52,1.95,2023-01-19,1852.83,2026-06-11,44.9,334,136845295200
A075130,플랜티넷,소프트웨어,2026-09-11,102.49,7.2,2016-07-06,314.27,2021-11-08,92.1,2850,33695648800
A039200,오스코텍,제약,2026-09-11,102.71,13.16,2026-08-03,12248.4,2016-07-28,69.3,921,1335210342400
A207760,미스터블루,양방향미디어와서비스,2026-09-11,103.95,4.12,2020-03-19,318.08,2024-02-20,98.2,2209,38964416820
A049180,셀루메드,건설,2026-09-11,106.59,38.97,2022-09-28,220.27,2022-12-05,62.8,524,83975227728
A060280,큐렉소,건강관리장비와용품,2026-09-11,106.74,25.08,2024-08-05,651.79,2024-01-22,49.4,1025,330903515800
A104200,NHN벅스,방송과엔터테인먼트,2026-09-11,110.32,5.94,2020-03-23,1003.09,2026-04-15,83.5,2501,37810252500
A047920,HLB제약,제약,2026-09-11,116.26,25.71,2020-03-23,5796.87,2026-04-15,32.1,1197,217459730280
A093920,서원인텍,핸드셋,2026-09-11,116.62,3.0,2020-03-23,119.51,2026-08-11,99.2,2850,90117000000
A417860,오브젠,소프트웨어,2026-09-11,119.31,15.25,2023-07-03,283.41,2025-07-01,37.1,334,31959891740
A008870,금비,포장재,2026-09-11,120.49,2.95,2016-01-26,122.86,2026-08-14,99.8,2665,40750000000
A010170,대한광통신,통신장비,2026-09-11,122.23,4.9,2017-04-12,1967.23,2026-05-12,85.3,1372,2200122089000
A214370,케어젠,건강관리업체및서비스,2026-09-11,122.81,12.59,2018-07-19,395.23,2026-02-20,94.1,2632,2239915500000
A215790,이노인스트루먼트,통신장비,2026-09-11,123.72,0.54,2017-04-13,205.78,2018-10-01,92.6,1189,25821498509
A026940,부국철강,철강,2026-09-11,125.01,6.47,2022-06-23,782.7,2025-04-30,77.6,2726,45100000000
A277810,레인보우로보틱스,기계,2026-09-11,126.24,51.45,2022-07-15,3826.62,2026-06-01,16.8,731,8458338088000
A040910,아이씨디,디스플레이장비및부품,2026-09-11,135.36,2.15,2018-05-08,144.37,2026-08-13,98.7,1746,79239839000
